stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000296871	9606.ENSP00000365435	CSF2	TNFRSF1B	9606	0.436	0	0	0	0.042	0	0	0.436
9606.ENSP00000296871	9606.ENSP00000495360	CSF2	CTNNB1	9606	0.439	0	0	0	0	0	0	0.439
9606.ENSP00000296871	9606.ENSP00000416996	CSF2	ACKR2	9606	0.445	0	0	0	0	0	0	0.445
9606.ENSP00000296871	9606.ENSP00000384273	CSF2	RELA	9606	0.447	0	0	0	0	0	0	0.447
9606.ENSP00000296871	9606.ENSP00000305422	CSF2	CEBPB	9606	0.471	0	0	0	0	0	0	0.471
9606.ENSP00000296871	9606.ENSP00000330382	CSF2	PDGFB	9606	0.478	0	0	0	0.159	0	0	0.405
9606.ENSP00000296871	9606.ENSP00000378517	CSF2	SPP1	9606	0.478	0	0	0	0.042	0	0	0.478
9606.ENSP00000296871	9606.ENSP00000451040	CSF2	PGF	9606	0.478	0	0	0	0.043	0	0	0.477
9606.ENSP00000296871	9606.ENSP00000428056	CSF2	PIK3R1	9606	0.478	0	0	0	0	0	0.4	0.167
9606.ENSP00000296871	9606.ENSP00000362680	CSF2	SRC	9606	0.481	0	0	0	0.043	0	0	0.48
9606.ENSP00000296871	9606.ENSP00000391826	CSF2	IGF2	9606	0.482	0	0	0	0	0	0	0.482
9606.ENSP00000296871	9606.ENSP00000496577	CSF2	SOCS1	9606	0.491	0	0	0	0.117	0	0	0.447
9606.ENSP00000296871	9606.ENSP00000330341	CSF2	SOCS3	9606	0.496	0	0	0	0.073	0	0	0.479
9606.ENSP00000296871	9606.ENSP00000379097	CSF2	AREG	9606	0.501	0	0	0	0.134	0	0	0.447
9606.ENSP00000296871	9606.ENSP00000499459	CSF2	IL19	9606	0.501	0	0	0	0.176	0	0	0.419
9606.ENSP00000296871	9606.ENSP00000414303	CSF2	BDNF	9606	0.506	0	0	0	0.042	0	0	0.506
9606.ENSP00000296871	9606.ENSP00000478887	CSF2	MYC	9606	0.507	0	0	0	0.042	0	0	0.507
9606.ENSP00000296871	9606.ENSP00000322788	CSF2	MMP1	9606	0.508	0	0	0	0.148	0	0	0.446
9606.ENSP00000296871	9606.ENSP00000356792	CSF2	XCL1	9606	0.512	0	0	0	0.103	0	0	0.478
9606.ENSP00000296871	9606.ENSP00000355896	CSF2	TGFB2	9606	0.519	0	0	0	0.067	0	0	0.506
9606.ENSP00000296871	9606.ENSP00000311032	CSF2	CASP3	9606	0.525	0	0	0	0.054	0	0	0.519
9606.ENSP00000296871	9606.ENSP00000437955	CSF2	HIF1A	9606	0.527	0	0	0	0.044	0	0	0.526
9606.ENSP00000296871	9606.ENSP00000327025	CSF2	RORC	9606	0.533	0	0	0	0.086	0	0	0.51
9606.ENSP00000296871	9606.ENSP00000401303	CSF2	SHC1	9606	0.537	0	0	0	0	0	0.4	0.26
9606.ENSP00000296871	9606.ENSP00000376637	CSF2	IGF1	9606	0.541	0	0	0	0	0	0	0.541
9606.ENSP00000296871	9606.ENSP00000380948	CSF2	ITGB2	9606	0.541	0	0	0	0	0	0	0.541
9606.ENSP00000296871	9606.ENSP00000381185	CSF2	BCL2	9606	0.544	0	0	0	0.049	0	0	0.54
9606.ENSP00000296871	9606.ENSP00000309591	CSF2	PRKACA	9606	0.544	0	0	0	0	0	0.4	0.272
9606.ENSP00000296871	9606.ENSP00000441600	CSF2	CCR3	9606	0.545	0	0	0	0	0	0	0.545
9606.ENSP00000296871	9606.ENSP00000358525	CSF2	NGF	9606	0.546	0	0	0	0.048	0	0	0.543
9606.ENSP00000296871	9606.ENSP00000385269	CSF2	ELAVL1	9606	0.556	0	0	0	0	0	0	0.556
9606.ENSP00000296871	9606.ENSP00000360266	CSF2	JUN	9606	0.565	0	0	0	0.056	0	0	0.558
9606.ENSP00000296871	9606.ENSP00000303231	CSF2	IL12A	9606	0.566	0	0	0	0.125	0	0.4	0.239
9606.ENSP00000296871	9606.ENSP00000368632	CSF2	GATA3	9606	0.569	0	0	0	0	0	0	0.569
9606.ENSP00000296871	9606.ENSP00000360493	CSF2	RUNX2	9606	0.57	0	0	0	0.042	0	0	0.57
9606.ENSP00000296871	9606.ENSP00000299855	CSF2	MMP3	9606	0.575	0	0	0	0.14	0	0	0.526
9606.ENSP00000296871	9606.ENSP00000351059	CSF2	CX3CR1	9606	0.575	0	0	0	0	0	0	0.575
9606.ENSP00000296871	9606.ENSP00000380432	CSF2	INS	9606	0.578	0	0	0	0.087	0	0	0.557
9606.ENSP00000296871	9606.ENSP00000362795	CSF2	CXCR3	9606	0.582	0	0	0	0.043	0	0	0.582
9606.ENSP00000296871	9606.ENSP00000381775	CSF2	TNFSF11	9606	0.584	0	0	0	0.048	0	0	0.581
9606.ENSP00000296871	9606.ENSP00000321797	CSF2	FGF8	9606	0.584	0	0	0	0.067	0	0	0.572
9606.ENSP00000296871	9606.ENSP00000346839	CSF2	FN1	9606	0.586	0	0	0	0.055	0	0	0.58
9606.ENSP00000296871	9606.ENSP00000319635	CSF2	CXCR2	9606	0.588	0	0	0	0	0	0	0.588
9606.ENSP00000296871	9606.ENSP00000334122	CSF2	FGF3	9606	0.589	0	0	0	0.067	0	0	0.578
9606.ENSP00000296871	9606.ENSP00000378365	CSF2	CCL26	9606	0.59	0	0	0	0.083	0	0	0.571
9606.ENSP00000296871	9606.ENSP00000302935	CSF2	IL16	9606	0.591	0	0	0	0	0	0	0.591
9606.ENSP00000296871	9606.ENSP00000399324	CSF2	FGF16	9606	0.593	0	0	0	0.071	0	0	0.58
9606.ENSP00000296871	9606.ENSP00000371790	CSF2	FGF9	9606	0.593	0	0	0	0.071	0	0	0.58
9606.ENSP00000296871	9606.ENSP00000312652	CSF2	LEP	9606	0.593	0	0	0	0	0	0	0.593
9606.ENSP00000296871	9606.ENSP00000311697	CSF2	FGF5	9606	0.595	0	0	0	0.081	0	0	0.578
9606.ENSP00000296871	9606.ENSP00000400533	CSF2	CCL24	9606	0.596	0	0	0	0.083	0	0	0.578
9606.ENSP00000296871	9606.ENSP00000404131	CSF2	TGFA	9606	0.601	0	0	0	0.056	0	0	0.595
9606.ENSP00000296871	9606.ENSP00000380855	CSF2	PDCD1LG2	9606	0.604	0	0	0	0.08	0	0	0.587
9606.ENSP00000296871	9606.ENSP00000343952	CSF2	CCR6	9606	0.604	0	0	0	0	0	0	0.604
9606.ENSP00000296871	9606.ENSP00000300134	CSF2	STAT6	9606	0.606	0	0	0	0	0	0	0.606
9606.ENSP00000296871	9606.ENSP00000370542	CSF2	SDC1	9606	0.608	0	0	0	0	0	0	0.608
9606.ENSP00000296871	9606.ENSP00000451828	CSF2	AKT1	9606	0.608	0	0	0	0.043	0	0	0.607
9606.ENSP00000296871	9606.ENSP00000395704	CSF2	CXCR6	9606	0.608	0	0	0	0.048	0	0	0.606
9606.ENSP00000296871	9606.ENSP00000386884	CSF2	CXCR4	9606	0.612	0	0	0	0	0	0	0.612
9606.ENSP00000296871	9606.ENSP00000349967	CSF2	CCRL2	9606	0.614	0	0	0	0.084	0	0	0.596
9606.ENSP00000296871	9606.ENSP00000335062	CSF2	PDCD1	9606	0.617	0	0	0	0.06	0	0	0.61
9606.ENSP00000296871	9606.ENSP00000306884	CSF2	CXCL11	9606	0.619	0	0	0	0.091	0	0	0.598
9606.ENSP00000296871	9606.ENSP00000380070	CSF2	GAPDH	9606	0.625	0	0	0	0	0	0	0.625
9606.ENSP00000296871	9606.ENSP00000326432	CSF2	CCR8	9606	0.644	0	0	0	0.066	0	0	0.635
9606.ENSP00000296871	9606.ENSP00000352071	CSF2	CD163	9606	0.647	0	0	0	0	0	0	0.647
9606.ENSP00000296871	9606.ENSP00000356438	CSF2	PTGS2	9606	0.648	0	0	0	0.178	0	0	0.589
9606.ENSP00000296871	9606.ENSP00000361405	CSF2	MMP9	9606	0.658	0	0	0	0.06	0	0	0.651
9606.ENSP00000296871	9606.ENSP00000498227	CSF2	SELL	9606	0.659	0	0	0	0.068	0	0	0.65
9606.ENSP00000296871	9606.ENSP00000354394	CSF2	STAT1	9606	0.673	0	0	0	0	0	0	0.673
9606.ENSP00000296871	9606.ENSP00000306245	CSF2	FOS	9606	0.678	0	0	0	0.098	0	0	0.658
9606.ENSP00000296871	9606.ENSP00000483403	CSF2	GHR	9606	0.679	0	0	0	0	0	0.65	0.122
9606.ENSP00000296871	9606.ENSP00000430950	CSF2	IDO1	9606	0.681	0	0	0	0.087	0	0	0.665
9606.ENSP00000296871	9606.ENSP00000482954	CSF2	PRLR	9606	0.682	0	0	0	0	0	0.65	0.129
9606.ENSP00000296871	9606.ENSP00000339804	CSF2	TSLP	9606	0.685	0	0	0	0.111	0	0	0.66
9606.ENSP00000296871	9606.ENSP00000494750	CSF2	ACTB	9606	0.695	0	0	0	0	0	0	0.695
9606.ENSP00000296871	9606.ENSP00000379140	CSF2	CXCL12	9606	0.696	0	0	0	0	0	0	0.696
9606.ENSP00000296871	9606.ENSP00000370842	CSF2	IL33	9606	0.703	0	0	0	0.042	0	0	0.703
9606.ENSP00000296871	9606.ENSP00000337432	CSF2	IL17F	9606	0.707	0	0	0	0.123	0	0	0.68
9606.ENSP00000296871	9606.ENSP00000354901	CSF2	CXCL9	9606	0.736	0	0	0	0.071	0	0	0.728
9606.ENSP00000296871	9606.ENSP00000308815	CSF2	CCL19	9606	0.743	0	0	0	0.057	0	0.4	0.583
9606.ENSP00000296871	9606.ENSP00000365380	CSF2	FOXP3	9606	0.743	0	0	0	0.054	0	0	0.739
9606.ENSP00000296871	9606.ENSP00000398632	CSF2	CD44	9606	0.745	0	0	0	0.059	0	0	0.741
9606.ENSP00000296871	9606.ENSP00000370989	CSF2	CD274	9606	0.748	0	0	0	0.108	0	0	0.729
9606.ENSP00000296871	9606.ENSP00000497102	CSF2	CTLA4	9606	0.75	0	0	0	0.134	0	0	0.723
9606.ENSP00000296871	9606.ENSP00000411355	CSF2	PTPRC	9606	0.765	0	0	0	0	0	0	0.765
9606.ENSP00000296871	9606.ENSP00000433642	CSF2	FCGR3B	9606	0.766	0	0	0	0	0	0	0.766
9606.ENSP00000296871	9606.ENSP00000356946	CSF2	FCGR3A	9606	0.769	0	0	0	0	0	0	0.769
9606.ENSP00000296871	9606.ENSP00000386380	CSF2	IL1R1	9606	0.774	0	0	0	0.066	0	0	0.768
9606.ENSP00000296871	9606.ENSP00000363089	CSF2	TLR4	9606	0.781	0	0	0	0	0	0	0.781
9606.ENSP00000296871	9606.ENSP00000356713	CSF2	IFNGR1	9606	0.783	0	0	0	0	0	0.65	0.406
9606.ENSP00000296871	9606.ENSP00000359663	CSF2	CD40LG	9606	0.787	0	0	0	0.056	0	0	0.784
9606.ENSP00000296871	9606.ENSP00000442424	CSF2	IL22	9606	0.802	0	0	0	0.192	0	0	0.765
9606.ENSP00000296871	9606.ENSP00000496959	CSF2	ITGAM	9606	0.811	0	0	0	0.067	0	0	0.806
9606.ENSP00000296871	9606.ENSP00000403495	CSF2	LTA	9606	0.822	0	0	0	0.097	0	0	0.811
9606.ENSP00000296871	9606.ENSP00000427279	CSF2	CXCL2	9606	0.823	0	0	0	0.204	0	0.4	0.66
9606.ENSP00000296871	9606.ENSP00000369581	CSF2	IFNB1	9606	0.83	0	0	0	0.085	0	0	0.822
9606.ENSP00000296871	9606.ENSP00000357470	CSF2	IL6R	9606	0.837	0	0	0	0	0	0.65	0.553
9606.ENSP00000296871	9606.ENSP00000321345	CSF2	IL23R	9606	0.84	0	0	0	0.074	0	0.65	0.547
9606.ENSP00000296871	9606.ENSP00000332049	CSF2	CD86	9606	0.85	0	0	0	0	0	0	0.85
9606.ENSP00000296871	9606.ENSP00000454623	CSF2	ITGAX	9606	0.85	0	0	0	0.067	0	0	0.846
9606.ENSP00000296871	9606.ENSP00000306157	CSF2	IL7R	9606	0.851	0	0	0	0.065	0	0.65	0.583
9606.ENSP00000296871	9606.ENSP00000361359	CSF2	CD40	9606	0.858	0	0	0	0.09	0	0	0.85
9606.ENSP00000296871	9606.ENSP00000369554	CSF2	IFNA2	9606	0.868	0	0	0	0.048	0	0	0.868
9606.ENSP00000296871	9606.ENSP00000369293	CSF2	IL2RA	9606	0.869	0	0	0	0.084	0	0.65	0.625
9606.ENSP00000296871	9606.ENSP00000351671	CSF2	CCL20	9606	0.869	0	0	0	0.291	0	0.4	0.717
9606.ENSP00000296871	9606.ENSP00000386559	CSF2	CD8A	9606	0.873	0	0	0	0	0	0	0.873
9606.ENSP00000296871	9606.ENSP00000497968	CSF2	IL17A	9606	0.888	0	0	0	0.101	0	0	0.881
9606.ENSP00000296871	9606.ENSP00000305651	CSF2	CXCL10	9606	0.911	0	0	0	0.089	0	0.4	0.85
9606.ENSP00000296871	9606.ENSP00000474412	CSF2	CCL5	9606	0.922	0	0	0	0.076	0	0.4	0.871
9606.ENSP00000296871	9606.ENSP00000482259	CSF2	CCL4	9606	0.924	0	0	0	0.1	0	0.4	0.871
9606.ENSP00000296871	9606.ENSP00000379110	CSF2	CXCL1	9606	0.931	0	0	0	0.184	0	0.4	0.87
9606.ENSP00000296871	9606.ENSP00000304915	CSF2	IL13	9606	0.934	0	0	0	0.204	0	0	0.921
9606.ENSP00000296871	9606.ENSP00000477908	CSF2	CCL3	9606	0.935	0	0	0	0.196	0	0.4	0.877
9606.ENSP00000296871	9606.ENSP00000341208	CSF2	STAT5A	9606	0.937	0	0	0	0.054	0	0.5	0.878
9606.ENSP00000296871	9606.ENSP00000396198	CSF2	FGF13	9606	0.954	0	0	0	0.067	0	0	0.953
9606.ENSP00000296871	9606.ENSP00000371067	CSF2	JAK2	9606	0.956	0	0	0	0	0	0.72	0.851
9606.ENSP00000296871	9606.ENSP00000412237	CSF2	IL10	9606	0.959	0	0	0	0.096	0	0.4	0.93
9606.ENSP00000296871	9606.ENSP00000327513	CSF2	CSF1	9606	0.964	0	0	0	0.081	0	0	0.963
9606.ENSP00000296871	9606.ENSP00000398698	CSF2	TNF	9606	0.97	0	0	0	0.369	0	0.4	0.929
9606.ENSP00000296871	9606.ENSP00000306512	CSF2	CXCL8	9606	0.972	0	0	0	0.277	0	0.4	0.942
9606.ENSP00000296871	9606.ENSP00000385675	CSF2	IL6	9606	0.974	0	0	0	0.284	0	0.4	0.945
9606.ENSP00000296871	9606.ENSP00000302234	CSF2	CCL11	9606	0.996	0	0	0	0.089	0	0	0.996
9606.ENSP00000297268	9606.ENSP00000444271	COL1A2	C1R	9606	0.409	0	0	0	0.245	0.051	0	0.241
9606.ENSP00000297268	9606.ENSP00000362649	COL1A2	HDAC1	9606	0.409	0	0	0	0	0.314	0	0.173
9606.ENSP00000297268	9606.ENSP00000411355	COL1A2	PTPRC	9606	0.416	0	0	0	0.058	0	0	0.405
9606.ENSP00000297268	9606.ENSP00000427279	COL1A2	CXCL2	9606	0.425	0	0	0	0.043	0	0	0.424
9606.ENSP00000297268	9606.ENSP00000355627	COL1A2	AGT	9606	0.428	0	0	0	0.074	0.051	0	0.401
9606.ENSP00000297268	9606.ENSP00000495360	COL1A2	CTNNB1	9606	0.429	0	0	0	0.042	0.045	0	0.426
9606.ENSP00000297268	9606.ENSP00000368880	COL1A2	FOXO1	9606	0.434	0	0	0	0	0.333	0	0.185
9606.ENSP00000297268	9606.ENSP00000363827	COL1A2	HSPG2	9606	0.45	0	0	0	0.169	0.085	0	0.335
9606.ENSP00000297268	9606.ENSP00000451828	COL1A2	AKT1	9606	0.452	0	0	0	0	0.084	0	0.426
9606.ENSP00000297268	9606.ENSP00000398698	COL1A2	TNF	9606	0.467	0	0	0	0	0.078	0	0.446
9606.ENSP00000297268	9606.ENSP00000370473	COL1A2	IGFBP3	9606	0.468	0	0	0	0.152	0	0	0.399
9606.ENSP00000297268	9606.ENSP00000319635	COL1A2	CXCR2	9606	0.477	0	0	0	0	0	0	0.477
9606.ENSP00000297268	9606.ENSP00000389814	COL1A2	ADIPOQ	9606	0.477	0	0	0.29	0.068	0	0	0.274
9606.ENSP00000297268	9606.ENSP00000381775	COL1A2	TNFSF11	9606	0.48	0	0	0	0	0	0	0.48
9606.ENSP00000297268	9606.ENSP00000330382	COL1A2	PDGFB	9606	0.487	0	0	0	0	0.236	0	0.357
9606.ENSP00000297268	9606.ENSP00000385675	COL1A2	IL6	9606	0.49	0	0	0	0.06	0	0	0.48
9606.ENSP00000297268	9606.ENSP00000355896	COL1A2	TGFB2	9606	0.514	0	0	0	0.072	0.067	0	0.484
9606.ENSP00000297268	9606.ENSP00000477908	COL1A2	CCL3	9606	0.52	0	0	0	0.055	0	0	0.513
9606.ENSP00000297268	9606.ENSP00000376637	COL1A2	IGF1	9606	0.527	0	0	0	0.085	0	0	0.505
9606.ENSP00000297268	9606.ENSP00000494750	COL1A2	ACTB	9606	0.533	0	0	0	0.06	0.101	0	0.492
9606.ENSP00000297268	9606.ENSP00000304915	COL1A2	IL13	9606	0.539	0	0	0	0	0	0.4	0.264
9606.ENSP00000297268	9606.ENSP00000378517	COL1A2	SPP1	9606	0.57	0	0	0	0.132	0	0	0.524
9606.ENSP00000297268	9606.ENSP00000356438	COL1A2	PTGS2	9606	0.58	0	0	0	0.05	0.046	0	0.573
9606.ENSP00000297268	9606.ENSP00000346508	COL1A2	PDGFA	9606	0.581	0	0	0	0.049	0	0	0.578
9606.ENSP00000297268	9606.ENSP00000380070	COL1A2	GAPDH	9606	0.589	0	0	0	0.042	0	0	0.588
9606.ENSP00000297268	9606.ENSP00000360493	COL1A2	RUNX2	9606	0.589	0	0	0	0.045	0	0	0.588
9606.ENSP00000297268	9606.ENSP00000387356	COL1A2	ACAN	9606	0.595	0	0	0	0.054	0.045	0	0.588
9606.ENSP00000297268	9606.ENSP00000360266	COL1A2	JUN	9606	0.621	0	0	0	0.049	0.091	0	0.596
9606.ENSP00000297268	9606.ENSP00000331544	COL1A2	FBLN1	9606	0.632	0	0	0	0.365	0.099	0	0.409
9606.ENSP00000297268	9606.ENSP00000322788	COL1A2	MMP1	9606	0.659	0	0	0	0.13	0.05	0	0.62
9606.ENSP00000297268	9606.ENSP00000299855	COL1A2	MMP3	9606	0.68	0	0	0	0.25	0.093	0	0.567
9606.ENSP00000297268	9606.ENSP00000329357	COL1A2	SP1	9606	0.703	0	0	0	0	0.3	0.5	0.22
9606.ENSP00000297268	9606.ENSP00000370542	COL1A2	SDC1	9606	0.715	0	0	0	0.062	0	0.65	0.203
9606.ENSP00000297268	9606.ENSP00000341551	COL1A2	SMAD4	9606	0.715	0	0	0	0	0.053	0.5	0.446
9606.ENSP00000297268	9606.ENSP00000379140	COL1A2	CXCL12	9606	0.727	0	0	0	0.3	0	0	0.626
9606.ENSP00000297268	9606.ENSP00000376678	COL1A2	TAGLN	9606	0.744	0	0	0	0.413	0	0	0.581
9606.ENSP00000297268	9606.ENSP00000332973	COL1A2	SMAD3	9606	0.799	0	0	0	0	0.063	0.5	0.607
9606.ENSP00000297268	9606.ENSP00000356954	COL1A2	CCN2	9606	0.835	0	0	0	0.266	0	0	0.784
9606.ENSP00000297268	9606.ENSP00000452786	COL1A2	ITGB3	9606	0.884	0	0	0	0.062	0.051	0.65	0.672
9606.ENSP00000297268	9606.ENSP00000361405	COL1A2	MMP9	9606	0.904	0	0	0	0.075	0.05	0	0.9
9606.ENSP00000297268	9606.ENSP00000325527	COL1A2	FBN1	9606	0.965	0	0	0	0.677	0.099	0	0.891
9606.ENSP00000297268	9606.ENSP00000346839	COL1A2	FN1	9606	0.982	0	0	0	0.54	0.05	0.4	0.942
9606.ENSP00000297268	9606.ENSP00000379350	COL1A2	ITGB1	9606	0.988	0	0	0	0.109	0.051	0.9	0.883
9606.ENSP00000297268	9606.ENSP00000398632	COL1A2	CD44	9606	0.988	0	0	0	0.056	0	0.9	0.886
9606.ENSP00000297268	9606.ENSP00000304408	COL1A2	COL3A1	9606	0.999	0	0	0.076	0.999	0.229	0.9	0.966
9606.ENSP00000297581	9606.ENSP00000362680	DCSTAMP	SRC	9606	0.408	0	0	0	0.042	0	0	0.408
9606.ENSP00000297581	9606.ENSP00000360493	DCSTAMP	RUNX2	9606	0.412	0	0	0	0.045	0	0	0.41
9606.ENSP00000297581	9606.ENSP00000380070	DCSTAMP	GAPDH	9606	0.45	0	0	0	0	0	0	0.45
9606.ENSP00000297581	9606.ENSP00000356954	DCSTAMP	CCN2	9606	0.518	0	0	0	0	0	0	0.518
9606.ENSP00000297581	9606.ENSP00000385675	DCSTAMP	IL6	9606	0.539	0	0	0	0.063	0	0	0.529
9606.ENSP00000297581	9606.ENSP00000452786	DCSTAMP	ITGB3	9606	0.547	0	0	0	0.062	0	0	0.537
9606.ENSP00000297581	9606.ENSP00000359663	DCSTAMP	CD40LG	9606	0.58	0	0	0	0.045	0	0	0.579
9606.ENSP00000297581	9606.ENSP00000327513	DCSTAMP	CSF1	9606	0.642	0	0	0	0.134	0	0	0.603
9606.ENSP00000297581	9606.ENSP00000306245	DCSTAMP	FOS	9606	0.691	0	0	0	0	0	0	0.691
9606.ENSP00000297581	9606.ENSP00000361405	DCSTAMP	MMP9	9606	0.753	0	0	0	0.111	0	0	0.733
9606.ENSP00000297581	9606.ENSP00000381775	DCSTAMP	TNFSF11	9606	0.831	0	0	0	0.047	0	0	0.83
9606.ENSP00000298910	9606.ENSP00000356438	LRRK2	PTGS2	9606	0.418	0	0	0	0.086	0.292	0	0.174
9606.ENSP00000298910	9606.ENSP00000354394	LRRK2	STAT1	9606	0.423	0	0	0	0.065	0.332	0	0.15
9606.ENSP00000298910	9606.ENSP00000363089	LRRK2	TLR4	9606	0.442	0	0	0	0.244	0.1	0	0.247
9606.ENSP00000298910	9606.ENSP00000333633	LRRK2	MTA1	9606	0.452	0	0	0	0	0.188	0	0.353
9606.ENSP00000298910	9606.ENSP00000380070	LRRK2	GAPDH	9606	0.496	0	0	0	0	0.292	0	0.318
9606.ENSP00000298910	9606.ENSP00000381185	LRRK2	BCL2	9606	0.497	0	0	0	0.074	0.292	0	0.294
9606.ENSP00000298910	9606.ENSP00000311032	LRRK2	CASP3	9606	0.517	0	0	0	0	0.311	0	0.328
9606.ENSP00000298910	9606.ENSP00000367309	LRRK2	MAOB	9606	0.525	0	0	0	0.049	0.047	0	0.518
9606.ENSP00000298910	9606.ENSP00000309591	LRRK2	PRKACA	9606	0.592	0	0	0	0.054	0.534	0	0.149
9606.ENSP00000298910	9606.ENSP00000494750	LRRK2	ACTB	9606	0.702	0	0	0	0.096	0.313	0	0.559
9606.ENSP00000298910	9606.ENSP00000437955	LRRK2	HIF1A	9606	0.728	0	0	0	0.06	0.314	0.5	0.255
9606.ENSP00000298910	9606.ENSP00000302961	LRRK2	HSPA4	9606	0.816	0	0	0	0	0.537	0	0.619
9606.ENSP00000298910	9606.ENSP00000495360	LRRK2	CTNNB1	9606	0.889	0	0	0	0.074	0.334	0.72	0.432
9606.ENSP00000298910	9606.ENSP00000360609	LRRK2	HSP90AB1	9606	0.942	0	0	0	0.05	0.806	0	0.713
9606.ENSP00000298910	9606.ENSP00000335153	LRRK2	HSP90AA1	9606	0.97	0	0	0	0.05	0.899	0	0.718
9606.ENSP00000299259	9606.ENSP00000419692	COPS2	RXRA	9606	0.411	0	0	0	0.068	0.097	0	0.356
9606.ENSP00000299259	9606.ENSP00000494750	COPS2	ACTB	9606	0.426	0	0	0	0.047	0	0.4	0.077
9606.ENSP00000299259	9606.ENSP00000378402	COPS2	SIN3A	9606	0.523	0	0	0	0.058	0.51	0	0.05
9606.ENSP00000299259	9606.ENSP00000360266	COPS2	JUN	9606	0.592	0	0	0	0.042	0.359	0	0.39
9606.ENSP00000299259	9606.ENSP00000368253	COPS2	NR0B1	9606	0.615	0	0	0	0	0.333	0	0.446
9606.ENSP00000299259	9606.ENSP00000379904	COPS2	THRB	9606	0.74	0	0	0	0.044	0.274	0	0.655
9606.ENSP00000299855	9606.ENSP00000386380	MMP3	IL1R1	9606	0.4	0	0	0	0.075	0	0	0.378
9606.ENSP00000299855	9606.ENSP00000327513	MMP3	CSF1	9606	0.401	0	0	0	0.075	0	0	0.378
9606.ENSP00000299855	9606.ENSP00000411355	MMP3	PTPRC	9606	0.406	0	0	0	0.086	0	0	0.377
9606.ENSP00000299855	9606.ENSP00000379204	MMP3	BMP7	9606	0.408	0	0	0	0.064	0	0	0.394
9606.ENSP00000299855	9606.ENSP00000354394	MMP3	STAT1	9606	0.409	0	0	0	0.098	0	0	0.372
9606.ENSP00000299855	9606.ENSP00000405330	MMP3	ESR1	9606	0.409	0	0	0	0	0	0	0.409
9606.ENSP00000299855	9606.ENSP00000414303	MMP3	BDNF	9606	0.409	0	0	0	0.043	0	0	0.408
9606.ENSP00000299855	9606.ENSP00000363081	MMP3	DKK1	9606	0.416	0	0	0	0.095	0	0	0.381
9606.ENSP00000299855	9606.ENSP00000386884	MMP3	CXCR4	9606	0.418	0	0	0	0	0	0	0.418
9606.ENSP00000299855	9606.ENSP00000389814	MMP3	ADIPOQ	9606	0.418	0	0	0	0	0	0	0.418
9606.ENSP00000299855	9606.ENSP00000482259	MMP3	CCL4	9606	0.42	0	0	0	0.044	0	0	0.419
9606.ENSP00000299855	9606.ENSP00000355627	MMP3	AGT	9606	0.422	0	0	0	0.088	0	0	0.392
9606.ENSP00000299855	9606.ENSP00000427279	MMP3	CXCL2	9606	0.424	0	0	0	0.088	0	0	0.395
9606.ENSP00000299855	9606.ENSP00000396198	MMP3	FGF13	9606	0.424	0	0	0	0.045	0	0	0.422
9606.ENSP00000299855	9606.ENSP00000321797	MMP3	FGF8	9606	0.424	0	0	0	0	0	0	0.424
9606.ENSP00000299855	9606.ENSP00000311697	MMP3	FGF5	9606	0.429	0	0	0	0.048	0	0	0.425
9606.ENSP00000299855	9606.ENSP00000399324	MMP3	FGF16	9606	0.432	0	0	0	0.055	0	0	0.424
9606.ENSP00000299855	9606.ENSP00000352071	MMP3	CD163	9606	0.433	0	0	0	0.083	0.092	0	0.374
9606.ENSP00000299855	9606.ENSP00000302234	MMP3	CCL11	9606	0.434	0	0	0	0.129	0	0	0.377
9606.ENSP00000299855	9606.ENSP00000334122	MMP3	FGF3	9606	0.435	0	0	0	0	0	0	0.435
9606.ENSP00000299855	9606.ENSP00000379350	MMP3	ITGB1	9606	0.441	0	0	0	0.106	0.049	0	0.395
9606.ENSP00000299855	9606.ENSP00000358525	MMP3	NGF	9606	0.443	0	0	0	0.083	0	0	0.418
9606.ENSP00000299855	9606.ENSP00000371790	MMP3	FGF9	9606	0.444	0	0	0	0.055	0	0	0.436
9606.ENSP00000299855	9606.ENSP00000312652	MMP3	LEP	9606	0.447	0	0	0	0	0	0	0.447
9606.ENSP00000299855	9606.ENSP00000355896	MMP3	TGFB2	9606	0.448	0	0	0	0.042	0	0	0.448
9606.ENSP00000299855	9606.ENSP00000332973	MMP3	SMAD3	9606	0.452	0	0	0	0.086	0.045	0	0.423
9606.ENSP00000299855	9606.ENSP00000381185	MMP3	BCL2	9606	0.478	0	0	0	0	0	0	0.478
9606.ENSP00000299855	9606.ENSP00000353099	MMP3	HLA-DRB1	9606	0.48	0	0	0	0.056	0.049	0	0.468
9606.ENSP00000299855	9606.ENSP00000304915	MMP3	IL13	9606	0.481	0	0	0	0.055	0	0	0.474
9606.ENSP00000299855	9606.ENSP00000360493	MMP3	RUNX2	9606	0.485	0	0	0	0.056	0	0	0.476
9606.ENSP00000299855	9606.ENSP00000306245	MMP3	FOS	9606	0.488	0	0	0	0	0	0	0.488
9606.ENSP00000299855	9606.ENSP00000384092	MMP3	POMC	9606	0.505	0	0	0	0.073	0	0.4	0.182
9606.ENSP00000299855	9606.ENSP00000477908	MMP3	CCL3	9606	0.506	0	0	0	0.092	0	0	0.479
